,year,workstat,age,divorce,widowed,educ,Total no of Children,income,region convert,attend convert,owngun convert,tvhours converted,vhappy,mothfath16,black,female,blackfemale,occattend,regattend,unem10,happy
305,1994,8,53,0,0,14,2,6,5,99,2,4,1,1,0,0,0,NA,NA,1,1
306,1994,4,43,0,0,12,0,5,5,1,1,2,0,1,0,0,0,0,0,2,1
307,1994,9,86,0,0,20,0,6,5,0,0,2,0,1,1,0,0,0,0,2,1
308,1994,8,37,2,0,12,0,7,5,1,1,-1,0,1,0,0,0,0,0,1,1
309,1994,8,44,0,0,14,1,6,5,1,0,-1,0,1,0,1,0,0,0,0,1
310,1994,8,35,0,0,14,1,6,5,3,2,0,0,0,0,1,0,1,0,0,1
311,1994,8,65,2,0,18,0,6,5,5,0,-1,1,1,0,0,0,0,0,1,1
312,1994,1,46,0,0,16,0,6,5,3,2,3,0,1,0,1,0,1,0,1,1
313,1994,8,36,0,0,16,4,6,5,3,1,3,0,1,0,1,0,1,0,2,1
314,1994,1,20,0,0,12,2,6,5,5,2,5,0,0,0,1,0,0,0,1,1
315,1994,4,68,0,0,15,0,6,0,5,0,3,0,1,0,1,0,0,0,2,1
316,1994,4,17,0,0,12,0,7,0,5,0,-1,1,0,0,1,0,0,0,0,1
317,1994,8,32,0,0,14,0,7,0,99,2,-1,0,1,0,0,0,NA,NA,0,1
318,1994,8,42,2,0,17,0,6,0,4,2,3,1,1,0,0,0,1,0,0,1
319,1994,8,32,1,0,13,0,5,0,5,0,-1,0,1,0,1,0,0,0,0,1
320,1994,4,46,2,0,12,0,6,0,5,0,3,0,0,0,1,0,0,0,2,1
321,1994,8,59,0,0,18,1,6,0,4,0,1,1,1,0,0,0,1,0,2,1
322,1994,8,60,0,0,12,0,6,0,2,2,2,0,1,0,0,0,1,0,0,1
323,1994,1,44,0,0,12,2,6,0,1,1,-1,0,1,0,1,0,0,0,0,1
324,1994,5,42,0,0,15,0,6,0,5,2,2,1,1,0,1,0,0,0,0,1
325,1994,7,30,2,0,8,0,4,0,1,0,-1,0,1,0,0,0,0,0,1,0
326,1994,8,53,1,0,14,1,6,0,2,0,-1,0,1,0,0,0,1,0,0,1
327,1994,8,60,2,0,14,0,6,0,1,1,2,0,1,0,1,0,0,0,2,0
328,1994,9,44,1,0,7,0,3,0,0,1,-1,0,1,0,1,0,0,0,0,1
329,1994,4,32,0,0,12,0,6,0,5,2,3,0,1,0,1,0,0,0,0,1
330,1994,8,60,0,0,18,0,6,0,5,1,-1,1,0,0,0,0,0,0,0,1
331,1994,5,0,2,0,11,2,7,0,5,1,6,0,1,0,1,0,0,1,2,1
332,1994,8,42,0,0,11,1,7,0,5,0,1,1,1,0,0,0,0,0,2,1
333,1994,8,30,1,0,12,0,6,0,0,2,4,0,1,0,0,0,0,0,1,1
334,1994,4,34,0,0,8,0,7,0,0,0,10,0,1,0,1,0,0,0,2,1
335,1994,7,29,2,0,12,3,7,0,1,2,2,0,0,1,1,1,0,0,1,1
336,1994,8,21,2,0,12,0,3,0,1,0,1,0,1,1,0,0,0,0,2,1
337,1994,1,33,0,0,12,0,7,0,5,0,-1,0,0,1,1,1,0,0,0,0
338,1994,5,49,2,0,12,0,4,0,0,0,-1,0,0,1,0,0,0,0,0,0
339,1994,7,29,2,0,12,0,5,0,0,0,12,0,1,1,1,1,0,0,2,1
340,1994,4,34,0,0,12,0,6,0,1,0,-1,0,0,1,0,0,0,0,0,1
341,1994,1,29,2,0,9,0,1,0,5,0,-1,1,1,1,1,1,0,0,0,1
342,1994,8,32,1,0,12,3,5,0,1,0,3,0,1,1,0,0,0,0,2,1
343,1994,1,35,2,0,11,1,1,0,1,0,-1,0,0,1,1,1,0,0,1,1
344,1994,8,36,2,0,12,5,6,0,2,0,6,0,1,1,1,1,1,0,2,1
345,1994,7,25,2,0,12,1,3,0,1,1,5,0,1,1,0,0,0,0,2,1
346,1994,5,0,2,0,11,2,6,0,5,0,4,0,1,1,0,0,0,0,2,1
347,1994,8,42,2,0,13,0,3,0,1,2,6,0,0,1,1,1,0,0,0,1
348,1994,8,40,2,0,12,0,7,0,2,2,3,0,1,1,0,0,1,0,1,1
349,1994,3,65,2,0,14,0,2,0,0,2,6,0,1,1,1,1,0,0,1,1
350,1994,8,30,0,0,14,0,6,0,2,0,4,0,1,1,0,0,1,0,2,1
351,1994,4,36,1,0,11,0,1,0,2,0,4,0,1,0,1,0,1,0,2,1
352,1994,3,28,1,0,9,0,2,0,0,0,14,0,1,0,1,0,0,0,2,1
353,1994,7,30,1,0,12,2,4,0,0,2,3,0,1,0,0,0,0,0,1,1
354,1994,8,42,2,0,14,0,6,0,1,0,-1,1,1,1,0,0,0,0,1,1
355,1994,8,60,2,0,15,2,6,0,0,0,-1,0,1,0,1,0,0,0,0,1
356,1994,8,51,0,0,20,5,6,0,6,2,1,0,1,0,0,0,0,1,1,1
357,1994,5,65,0,0,18,0,6,0,1,2,2,0,1,0,1,0,0,0,0,1
358,1994,8,74,0,0,16,1,6,0,1,0,-1,0,1,0,0,0,0,0,1,1
359,1994,4,49,0,0,12,0,7,0,99,2,-1,0,1,0,0,0,NA,NA,2,0
360,1994,9,47,0,0,12,0,6,0,6,0,3,0,0,0,1,0,0,1,2,1
361,1994,8,51,0,0,13,2,6,0,0,2,1,0,1,0,0,0,0,0,0,0
362,1994,4,75,2,0,17,0,3,0,5,0,-1,0,1,0,1,0,0,0,0,1
363,1994,8,33,2,0,16,1,6,0,1,0,2,0,0,1,1,1,0,0,2,0
364,1994,8,52,0,0,16,0,6,0,4,0,-1,0,0,1,1,1,1,0,0,1
365,1994,8,35,0,0,15,1,6,0,1,2,1,0,1,0,1,0,0,0,0,1
366,1994,8,86,2,0,16,0,6,0,3,0,-1,0,1,0,0,0,1,0,0,1
367,1994,8,37,2,0,16,0,6,0,0,2,0,0,1,0,0,0,0,0,0,1
368,1994,8,75,2,0,19,0,6,0,3,0,1,1,1,0,1,0,1,0,2,1
369,1994,9,50,0,0,14,0,6,0,3,2,2,0,1,0,0,0,1,0,1,1
370,1994,8,58,2,0,16,0,6,0,3,2,5,0,1,0,0,0,1,0,0,1
371,1994,8,57,0,0,20,0,6,0,5,0,4,0,1,0,0,0,0,0,2,1
372,1994,8,51,2,0,14,0,7,0,1,0,1,1,0,0,0,0,0,0,2,1
373,1994,8,20,0,0,16,2,7,0,5,2,1,0,0,0,0,0,0,0,1,1
374,1994,8,46,0,0,16,0,6,0,5,0,-1,1,1,0,1,0,0,0,0,1
375,1994,8,74,0,0,15,0,6,0,1,1,-1,1,1,0,0,0,0,0,0,1
376,1994,8,34,2,0,12,0,5,0,0,0,15,0,1,0,1,0,0,0,2,1
377,1994,9,47,0,0,17,1,6,0,6,2,1,0,1,0,0,0,0,1,1,0
378,1994,9,45,2,0,13,0,3,0,4,2,3,0,0,0,0,0,1,0,0,1
379,1994,9,29,0,0,13,1,7,0,5,0,1,1,1,0,1,0,0,0,2,1
380,1994,8,45,0,0,18,1,6,0,2,1,-1,1,0,0,0,0,1,0,0,1
381,1994,4,28,0,0,12,0,7,0,5,1,4,1,1,0,1,0,0,0,2,1
382,1994,8,35,1,0,12,4,6,0,4,1,2,0,0,0,1,0,1,0,2,1
383,1994,1,20,0,0,9,3,4,0,0,2,3,1,1,0,1,0,0,0,0,1
384,1994,8,40,0,0,16,0,6,0,2,2,0,0,1,0,0,0,1,0,1,1
385,1994,8,46,0,0,16,0,6,0,3,2,1,1,1,0,1,0,1,0,0,1
386,1994,8,74,0,0,18,3,6,0,5,0,1,0,1,0,0,0,0,0,2,1
387,1994,8,44,0,0,16,0,6,0,1,0,-1,1,1,0,1,0,0,0,0,1
388,1994,8,38,0,0,18,1,6,0,5,1,3,1,1,0,0,0,0,0,2,1
389,1994,1,39,0,0,12,3,6,0,4,2,4,1,1,0,1,0,1,0,0,1
390,1994,8,64,0,0,16,0,6,0,2,0,-1,0,0,0,0,0,1,0,0,0
391,1994,4,17,2,0,5,0,6,0,1,1,3,0,1,0,0,0,0,0,2,1
392,1994,6,66,0,0,20,1,6,0,5,0,3,1,1,0,1,0,0,0,2,1
393,1994,1,47,0,0,12,0,3,0,5,2,3,1,1,0,1,0,0,0,0,1
394,1994,1,64,0,0,16,1,6,0,6,0,-1,1,1,0,1,0,0,1,0,1
395,1994,8,44,0,0,12,1,6,0,2,0,2,0,1,0,0,0,1,0,2,1
396,1994,8,51,0,0,16,3,6,0,4,1,-1,0,1,0,0,0,1,0,0,1
397,1994,8,33,0,0,15,2,6,0,1,0,-1,0,0,1,1,1,0,0,1,0
398,1994,8,40,2,0,13,0,6,0,2,1,-1,0,0,1,0,0,1,0,0,1
399,1994,4,24,0,0,12,0,7,0,4,0,-1,1,0,1,0,0,1,0,0,1
400,1994,8,42,0,0,14,0,6,0,5,2,2,0,0,1,1,1,0,0,0,1
401,1994,8,61,2,0,10,2,3,0,6,0,2,0,1,1,1,1,0,1,2,1
402,1994,8,66,2,0,19,0,6,0,3,2,1,0,1,1,1,1,1,0,0,1
403,1994,8,39,2,0,16,2,7,0,2,2,3,0,0,1,1,1,1,0,0,1
404,1994,8,42,2,1,11,0,4,0,5,1,-1,0,1,1,0,0,0,0,1,0
405,1994,8,24,1,0,12,1,6,0,3,1,-1,0,1,1,0,0,1,0,1,1
406,1994,7,22,2,0,12,0,1,0,2,0,1,0,0,1,0,0,1,0,2,1
407,1994,8,23,0,0,12,0,6,0,5,0,-1,0,1,1,0,0,0,0,0,1
408,1994,4,36,0,0,10,0,5,0,5,1,4,0,0,1,1,1,0,1,2,1
409,1994,8,33,2,0,16,0,6,5,5,0,2,0,1,0,1,0,0,0,2,1
410,1994,4,51,0,0,16,0,6,5,0,2,4,0,1,0,0,0,0,0,0,1
411,1994,8,39,0,0,16,0,4,5,1,2,2,1,1,0,0,0,0,0,1,1
412,1994,8,51,2,0,16,0,6,5,1,0,-1,0,1,0,1,0,0,0,1,1
413,1994,8,53,2,0,18,0,6,5,0,0,-1,0,1,0,0,0,0,0,1,1
414,1994,1,46,1,0,12,2,4,5,1,0,-1,1,1,0,1,0,0,0,0,1
415,1994,9,40,2,0,16,0,6,5,5,0,-1,0,1,0,0,0,0,0,1,1
416,1994,1,29,2,0,12,0,2,5,1,0,-1,0,0,1,0,0,0,0,1,1
417,1994,1,29,2,0,13,2,2,5,2,0,3,0,0,1,1,1,1,0,2,1
418,1994,7,25,2,0,11,1,2,5,3,0,-1,0,0,1,1,1,1,0,1,0
419,1994,1,42,2,0,11,0,7,5,5,2,3,0,1,1,1,1,0,0,0,0
420,1994,7,34,2,0,14,0,3,5,2,0,-1,0,0,0,1,0,1,0,1,1
421,1994,1,0,0,0,8,1,6,5,5,2,8,0,0,0,1,0,0,0,0,1
422,1994,5,0,2,0,11,1,1,5,1,2,2,0,1,1,1,1,0,0,1,0
423,1994,8,36,2,0,11,1,2,5,1,0,2,0,0,1,1,1,0,0,2,1
424,1994,4,42,0,0,15,0,3,5,5,0,3,0,1,0,1,0,0,0,2,0
425,1994,8,48,0,0,14,2,6,5,0,0,2,0,1,0,1,0,0,0,2,1
426,1994,8,61,2,0,18,0,6,5,4,1,1,0,1,0,1,0,1,0,2,1
427,1994,8,51,2,0,12,0,7,5,5,1,1,0,0,0,0,0,0,0,2,0
428,1994,8,48,0,0,18,0,6,5,4,1,-1,0,1,0,0,0,1,0,1,1
429,1994,4,51,1,0,15,0,6,5,2,2,2,1,1,0,1,0,1,0,0,1
430,1994,4,64,2,0,20,0,3,5,0,1,-1,0,1,0,0,0,0,0,0,1
431,1994,4,64,1,0,16,0,7,5,0,2,1,1,1,0,0,0,0,0,0,1
432,1994,8,73,0,0,18,0,6,5,5,1,-1,0,1,0,1,0,0,0,0,1
433,1994,8,74,0,0,16,0,6,5,0,1,2,0,1,0,0,0,0,0,2,1
434,1994,7,36,2,0,12,0,3,5,0,0,2,0,0,0,0,0,0,0,2,0
435,1994,6,30,2,0,12,0,4,5,0,0,-1,0,0,0,0,0,0,0,1,1
436,1994,1,25,1,0,10,1,6,5,0,1,6,0,0,0,1,0,0,0,2,1
437,1994,8,25,2,0,14,0,1,5,1,0,1,0,1,0,1,0,0,0,2,1
438,1994,7,45,2,0,12,1,4,5,0,0,-1,0,0,0,0,0,0,0,1,0
439,1994,1,36,0,0,13,2,6,5,1,1,-1,0,1,0,1,0,0,0,0,1
440,1994,9,28,2,0,12,1,2,5,0,0,1,0,1,0,1,0,0,0,2,1
441,1994,9,49,2,0,13,0,3,5,0,0,4,0,0,0,0,0,0,0,2,1
442,1994,4,41,1,0,14,2,4,5,1,0,4,0,1,0,0,0,0,0,2,1
443,1994,7,36,2,0,14,2,2,5,1,1,8,0,1,0,1,0,0,0,2,0
444,1994,7,40,1,0,12,0,6,5,0,0,-1,0,1,0,0,0,0,0,1,1
445,1994,8,22,1,0,14,1,5,5,1,0,-1,1,0,0,1,0,0,0,1,1
446,1994,4,52,1,0,16,0,7,5,0,1,-1,1,1,0,1,0,0,0,0,1
447,1994,7,30,2,0,11,0,3,5,0,0,3,0,0,0,0,0,0,0,2,0
448,1994,7,31,2,0,12,0,3,5,0,2,4,0,0,0,0,0,0,0,1,0
449,1994,8,69,0,0,16,2,6,5,6,0,0,1,1,0,0,0,0,1,2,1
450,1994,7,51,2,0,14,0,3,5,0,0,-1,0,0,0,0,0,0,0,1,1
451,1994,4,48,2,0,8,0,3,5,0,0,2,0,0,0,0,0,0,0,2,1
452,1994,8,32,2,0,12,0,6,5,0,0,-1,0,0,0,0,0,0,0,0,1
453,1994,4,42,0,0,14,0,6,5,0,2,4,1,0,0,1,0,0,0,0,1
454,1994,8,33,2,0,14,0,6,5,1,2,3,1,1,0,0,0,0,0,0,1
455,1994,8,65,1,0,13,0,6,5,0,2,3,0,0,0,1,0,0,0,1,1
456,1994,8,63,2,0,20,0,6,5,1,0,-1,1,1,0,1,0,0,0,0,1
457,1994,1,46,0,1,16,0,6,5,1,0,3,1,1,0,1,0,0,0,2,1
458,1994,7,74,2,0,16,0,6,5,1,0,-1,0,1,0,1,0,0,0,1,1
459,1994,4,47,2,0,15,0,6,5,6,0,-1,0,1,0,0,0,0,1,0,1
460,1994,8,49,2,0,16,0,6,5,2,0,-1,0,0,0,0,0,1,0,0,1
461,1994,9,21,2,0,11,0,5,5,3,2,5,1,1,0,1,0,1,0,0,1
462,1994,9,29,2,0,12,0,4,5,1,1,-1,0,0,0,0,0,0,0,0,1
463,1994,8,47,1,0,13,0,6,5,2,2,2,1,1,0,1,0,1,0,0,1
464,1994,4,64,2,0,16,0,2,5,4,2,3,0,0,0,1,0,1,0,0,1
465,1994,8,47,2,0,14,0,6,5,5,0,1,0,0,0,1,0,0,1,2,1
466,1994,8,39,0,0,12,0,6,5,1,2,3,0,1,0,1,0,0,0,0,1
467,1994,7,44,0,0,12,0,6,5,1,0,3,0,1,0,0,0,0,0,2,1
468,1994,8,47,2,0,12,0,6,5,0,0,0,0,1,0,0,0,0,0,2,1
469,1994,1,0,1,0,10,0,6,5,0,0,-1,1,1,0,1,0,0,0,0,1
470,1994,4,54,0,0,16,0,6,5,6,1,-1,1,0,0,0,0,0,1,0,1
471,1994,1,47,0,0,16,2,6,5,1,1,1,0,1,0,1,0,0,0,2,1
472,1994,9,74,0,0,18,2,6,5,5,0,-1,0,1,0,1,0,0,0,0,1
473,1994,1,35,0,0,16,0,6,5,2,2,4,0,1,0,1,0,1,0,0,1
474,1994,8,54,0,0,16,0,6,5,5,2,2,0,1,0,1,0,0,0,1,1
475,1994,9,32,0,0,8,0,3,5,0,2,6,0,0,0,0,0,0,0,0,1
476,1994,7,45,2,0,12,0,6,5,0,0,-1,0,1,0,0,0,0,0,0,1
477,1994,7,51,2,0,13,0,6,5,0,2,3,0,1,0,0,0,0,0,1,0
478,1994,8,30,0,0,16,0,6,5,4,0,2,1,1,0,1,0,1,0,2,1
479,1994,5,0,2,0,11,1,3,5,2,0,-1,1,1,0,0,0,1,0,0,1
480,1994,8,53,0,0,12,1,6,5,1,1,-1,0,1,0,0,0,0,0,0,1
481,1994,1,38,1,0,12,2,6,5,0,1,8,1,1,0,1,0,0,0,2,1
482,1994,8,34,0,0,12,2,6,5,1,2,3,0,1,0,0,0,0,0,1,1
483,1994,8,61,1,0,14,2,6,5,0,2,2,1,0,0,0,0,0,0,1,1
484,1994,8,44,2,0,14,2,7,5,0,0,1,0,1,0,1,0,0,0,2,1
485,1994,4,31,0,0,12,0,6,5,0,2,3,1,0,0,0,0,0,0,1,1
486,1994,9,22,2,0,15,1,6,5,0,2,2,0,1,0,0,0,0,0,1,1
487,1994,8,33,0,0,12,2,6,5,0,0,3,0,1,0,1,0,0,0,2,0
488,1994,4,66,2,0,14,0,4,2,2,0,-1,1,1,0,0,0,1,0,0,1
489,1994,8,49,2,0,16,0,4,2,0,1,2,0,1,0,0,0,0,0,2,1
490,1994,1,46,0,0,12,3,6,2,5,1,-1,1,1,0,1,0,0,0,0,1
491,1994,4,19,0,0,5,0,1,2,0,2,3,0,1,0,0,0,0,0,0,1
492,1994,9,22,2,0,9,0,3,2,0,0,-1,0,1,0,1,0,0,0,1,0
493,1994,1,35,0,0,10,1,1,2,0,0,5,0,1,0,1,0,0,0,2,0
494,1994,8,30,0,0,16,3,6,2,2,1,1,1,1,0,0,0,1,0,2,1
495,1994,8,46,0,0,12,0,5,2,6,2,3,0,1,0,1,0,0,1,0,1
496,1994,1,28,2,0,10,0,1,2,0,1,-1,0,1,0,1,0,0,0,0,1
497,1994,4,64,2,0,19,0,4,2,6,2,5,1,0,0,1,0,0,1,1,1
498,1994,3,0,2,0,11,0,1,2,5,0,-1,0,0,0,0,0,0,0,0,0
499,1994,9,36,0,0,9,0,6,2,4,0,-1,0,0,0,1,0,1,0,0,1
500,1994,8,22,0,0,12,2,6,2,4,0,4,0,0,0,0,0,1,0,2,1
501,1994,8,43,2,0,12,1,5,2,5,0,4,0,1,0,1,0,0,1,2,0
502,1994,8,47,2,0,11,0,6,2,99,0,2,0,1,0,0,0,NA,NA,2,1
503,1994,7,42,2,0,10,1,7,6,5,2,3,0,1,1,1,1,0,0,1,1
504,1994,8,42,2,0,8,0,7,6,99,0,3,0,0,1,1,1,NA,NA,2,1
505,1994,8,51,2,0,12,1,3,6,4,2,4,0,1,0,1,0,1,0,0,1
506,1994,8,23,0,0,12,3,6,6,5,0,-1,0,1,1,0,0,0,1,0,1
507,1994,8,47,0,0,14,1,6,6,1,2,2,0,0,1,1,1,0,0,1,1
508,1994,8,41,0,0,13,3,6,6,6,0,-1,0,1,1,1,1,0,1,1,1
509,1994,7,29,2,0,13,3,2,6,5,0,4,0,0,1,1,1,0,0,2,1
510,1994,8,59,2,0,12,0,6,2,1,0,-1,0,0,0,0,0,0,0,1,1
511,1994,1,50,0,0,13,0,6,2,3,2,4,1,1,0,1,0,1,0,1,1
512,1994,8,59,2,0,16,0,6,2,3,2,1,1,1,0,1,0,1,0,0,1
513,1994,8,39,0,0,14,1,6,2,3,0,2,0,1,0,1,0,1,0,2,1
514,1994,8,51,1,0,14,0,6,2,2,0,4,0,0,0,0,0,1,0,2,1
515,1994,4,47,2,0,12,0,7,2,2,1,-1,0,1,0,0,0,1,0,0,1
516,1994,4,29,0,1,9,0,4,2,3,0,-1,0,1,0,1,0,1,0,0,1
517,1994,8,46,2,0,16,0,6,2,6,2,2,0,0,0,1,0,0,1,0,1
518,1994,1,29,0,0,11,2,6,2,1,0,-1,0,1,0,1,0,0,0,0,1
519,1994,8,46,2,0,12,0,5,2,5,0,1,1,1,0,1,0,0,0,2,1
520,1994,8,38,1,0,12,0,6,2,1,0,-1,0,1,0,0,0,0,0,1,1
521,1994,8,66,0,0,16,0,6,2,6,0,-1,0,1,0,1,0,0,1,0,1
522,1994,8,36,0,0,14,3,6,2,5,2,2,0,1,0,0,0,0,1,0,1
523,1994,1,65,0,0,16,1,6,2,0,0,2,0,0,0,1,0,0,0,2,1
524,1994,8,64,0,0,19,0,6,2,4,1,4,0,1,1,1,1,1,0,2,1
525,1994,1,46,0,0,12,0,7,2,1,0,4,0,1,0,1,0,0,0,2,1
526,1994,9,38,0,0,12,0,7,2,5,1,6,0,1,0,1,0,0,0,2,1
527,1994,8,42,0,0,13,3,6,2,0,0,-1,1,1,0,0,0,0,0,0,1
528,1994,1,34,0,0,12,0,5,2,5,1,4,0,1,0,1,0,0,0,2,1
529,1994,8,53,0,0,19,1,6,2,5,1,1,0,1,0,0,0,0,0,2,1
530,1994,8,46,0,0,12,1,6,2,4,2,2,1,1,0,1,0,1,0,0,1
531,1994,8,29,0,0,16,0,6,2,5,2,2,1,1,0,1,0,0,0,1,1
532,1994,8,64,1,0,17,1,6,2,6,2,1,0,1,0,0,0,0,1,0,1
533,1994,8,65,0,0,16,0,6,2,3,2,2,1,0,0,0,0,1,0,0,1
534,1994,8,49,0,0,16,0,6,2,5,0,-1,1,1,0,0,0,0,0,0,1
535,1994,8,65,0,0,18,2,6,2,1,0,-1,1,1,0,1,0,0,0,0,1
536,1994,8,64,0,0,18,1,6,2,0,0,2,0,1,0,1,0,0,0,2,1
537,1994,9,42,0,0,15,2,6,2,6,2,2,0,1,0,1,0,0,1,0,1
538,1994,8,62,2,0,18,0,6,2,5,0,2,0,1,0,1,0,0,0,2,1
539,1994,9,25,2,0,13,0,6,2,1,0,5,1,0,0,0,0,0,0,2,1
540,1994,8,44,2,0,16,0,6,2,3,0,-1,0,1,0,0,0,1,0,0,1
541,1994,8,51,0,0,16,1,6,2,5,2,2,0,0,0,0,0,0,1,0,1
542,1994,9,43,0,0,17,1,6,2,2,2,5,0,0,0,1,0,1,0,0,1
543,1994,8,66,2,0,16,2,6,0,5,0,1,0,1,1,1,1,0,1,2,1
544,1994,4,29,2,0,12,0,2,0,4,2,2,0,0,1,1,1,1,0,2,1
545,1994,4,23,2,0,4,0,2,0,6,0,-1,0,0,1,1,1,0,1,0,0
546,1994,4,23,0,0,7,0,7,0,3,0,2,0,1,1,1,1,1,0,2,1
547,1994,4,30,0,0,4,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0
548,1994,4,34,0,0,8,0,2,0,6,0,-1,1,0,1,1,1,0,1,0,1
549,1994,4,0,0,0,2,0,1,0,5,0,-1,0,0,1,0,0,0,0,0,0
550,1994,1,34,0,0,10,0,6,0,3,1,-1,0,1,1,1,1,1,0,0,1
551,1994,8,33,2,0,13,2,3,0,6,2,2,0,0,0,1,0,0,1,1,0
552,1994,5,43,2,0,12,1,2,0,3,2,4,0,1,1,1,1,1,0,1,0
553,1994,9,22,0,0,12,3,6,0,0,0,-1,0,1,1,0,0,0,0,1,0
554,1994,9,53,2,0,13,2,7,0,1,1,12,0,1,1,1,1,0,0,2,1
555,1994,4,42,2,0,8,0,7,0,0,2,6,0,1,0,0,0,0,0,0,1
556,1994,8,20,2,0,14,0,5,0,2,0,-1,0,0,1,1,1,1,0,0,1
557,1994,8,68,2,0,11,0,1,0,0,0,-1,0,0,1,1,1,0,0,1,0
558,1994,1,0,2,0,11,3,2,0,3,0,1,1,0,1,1,1,1,0,2,1
559,1994,8,60,0,0,12,2,6,0,5,1,-1,0,1,1,0,0,0,0,0,0
560,1994,8,43,0,0,12,2,6,0,1,1,1,0,0,1,1,1,0,0,2,0
561,1994,8,44,2,0,14,0,6,0,0,2,1,1,1,0,0,0,0,0,0,1
562,1994,8,51,0,0,16,2,6,0,4,1,-1,0,1,0,0,0,1,0,1,1
563,1994,8,30,0,0,12,2,6,0,2,2,3,1,1,0,1,0,1,0,0,1
564,1994,8,49,2,0,14,0,5,0,2,1,-1,1,1,0,0,0,1,0,0,1
565,1994,9,29,2,0,11,0,6,0,1,2,4,0,0,0,0,0,0,0,0,1
566,1994,9,36,2,0,15,0,7,0,5,0,-1,0,1,0,0,0,0,0,1,1
567,1994,8,27,2,0,12,0,6,0,1,1,2,1,0,0,0,0,0,0,2,1
568,1994,8,44,2,0,9,1,7,0,2,1,1,0,1,0,1,0,1,0,2,1
569,1994,4,36,1,1,12,0,5,0,2,2,3,0,0,0,0,0,1,0,0,1
570,1994,6,28,2,0,12,0,6,0,5,1,8,0,0,0,1,0,0,0,2,0
571,1994,9,49,0,0,12,1,3,0,1,0,2,0,0,0,1,0,0,0,2,1
572,1994,8,49,0,0,16,2,7,0,3,0,-1,0,1,0,0,0,1,0,0,1
573,1994,8,39,0,0,12,2,5,0,0,1,4,0,1,0,0,0,0,0,2,1
574,1994,9,47,1,0,12,0,6,0,6,2,4,0,1,0,1,0,0,1,0,1
575,1994,9,35,0,0,12,2,6,0,2,1,-1,1,1,0,1,0,1,0,0,1
576,1994,9,66,0,0,15,3,6,0,6,0,4,0,1,0,1,0,0,1,2,1
577,1994,4,29,2,0,12,0,4,0,6,1,-1,0,0,0,0,0,0,1,0,1
578,1994,6,65,1,0,12,0,6,0,5,2,2,0,1,0,1,0,0,0,0,1
579,1994,1,36,0,0,16,0,6,0,3,2,6,0,1,0,1,0,1,0,0,1
580,1994,8,44,1,0,16,1,6,0,4,0,-1,1,1,0,0,0,1,0,0,1
581,1994,8,42,0,0,16,0,6,0,5,0,-1,1,1,0,1,0,0,0,0,1
582,1994,8,23,2,0,13,2,6,0,0,0,-1,0,1,0,0,0,0,0,0,1
583,1994,8,32,2,0,17,0,6,0,1,1,1,1,1,0,0,0,0,0,2,1
584,1994,9,53,0,0,13,2,6,0,4,0,2,0,1,0,1,0,1,0,2,1
585,1994,1,40,0,0,13,0,7,0,3,0,1,0,1,0,1,0,1,0,2,1
586,1994,8,40,2,0,12,1,4,0,99,2,4,0,1,0,1,0,NA,NA,1,1
587,1994,1,30,1,0,12,3,6,0,99,2,4,0,0,0,1,0,NA,NA,0,0
588,1994,9,23,2,0,10,0,3,0,1,0,-1,0,0,0,1,0,0,0,0,1
589,1994,8,74,0,0,14,0,6,0,2,1,2,1,1,0,1,0,1,0,2,1
590,1994,8,36,2,0,16,0,5,0,1,1,-1,0,1,0,0,0,0,0,0,1
591,1994,8,40,2,0,14,2,5,0,5,2,1,0,0,0,0,0,0,1,0,1
592,1994,9,40,0,0,12,0,6,0,3,1,3,0,0,0,0,0,1,0,2,1
593,1994,8,46,0,0,16,2,6,0,5,2,1,0,1,0,1,0,0,0,0,1
594,1994,8,32,2,0,13,1,2,8,2,2,0,0,0,0,1,0,1,0,1,0
595,1994,8,42,2,0,14,0,6,8,0,1,4,0,1,0,0,0,0,0,2,1
596,1994,8,36,2,0,12,0,6,8,3,1,4,0,1,0,1,0,1,0,2,1
597,1994,9,29,2,0,9,1,7,8,4,0,-1,0,1,0,1,0,1,0,1,1
598,1994,8,32,2,0,12,0,1,8,4,2,2,0,1,1,1,1,1,0,0,0
599,1994,8,36,1,0,16,1,6,8,1,0,3,0,1,1,0,0,0,0,2,0
600,1994,8,46,2,0,16,0,4,8,5,2,3,0,1,0,1,0,0,1,1,1
601,1994,4,46,1,0,15,0,6,8,2,1,-1,0,1,0,1,0,1,0,0,1
602,1994,8,63,2,0,16,0,7,8,5,0,-1,0,1,0,1,0,0,0,0,0
603,1994,4,32,0,0,14,0,3,8,1,0,4,0,1,0,1,0,0,0,2,1
604,1994,6,49,2,0,16,0,7,8,1,1,-1,0,1,0,0,0,0,0,1,0
605,1994,1,0,0,0,12,0,3,8,1,1,-1,0,0,0,1,0,0,0,0,1
606,1994,1,40,1,0,12,0,3,8,5,0,4,0,1,0,1,0,0,1,2,1
607,1994,8,53,0,0,14,0,6,8,4,0,2,1,1,0,1,0,1,0,2,1
608,1994,1,23,0,0,10,3,3,8,3,2,4,0,0,1,1,1,1,0,1,1
609,1994,3,36,2,0,12,2,7,8,1,0,-1,0,0,1,1,1,0,0,0,0
610,1994,8,34,0,0,9,0,4,8,6,2,2,0,0,0,1,0,0,1,0,1
